$GPGGA,055525.00,3114.68340977,N,12135.53967036,E,4,17,0.9,26.657,M,11.575,M,1.0,1448*7D
$GPGGA,055526.00,3114.68341021,N,12135.53967121,E,4,17,0.9,26.652,M,11.575,M,1.0,1448*77
$GPGGA,055527.00,3114.68340959,N,12135.53966951,E,4,17,0.9,26.663,M,11.575,M,1.0,1448*7D
$GPGGA,055528.00,3114.68340869,N,12135.53966936,E,4,17,0.9,26.658,M,11.575,M,1.0,1448*79
$GPGGA,055529.00,3114.68341105,N,12135.53967004,E,4,17,0.9,26.657,M,11.575,M,1.0,1448*7C
$GPGGA,055530.00,3114.68340980,N,12135.53967125,E,4,17,0.9,26.660,M,11.575,M,1.0,1448*76
$GPGGA,055531.00,3114.68340964,N,12135.53967049,E,4,17,0.9,26.656,M,11.575,M,1.0,1448*73
$GPGGA,055532.00,3114.68341041,N,12135.53966944,E,4,17,0.9,26.661,M,11.575,M,1.0,1448*7E
$GPGGA,055533.00,3114.68340982,N,12135.53966997,E,4,16,0.9,26.659,M,11.575,M,1.0,1448*7C
$GPGGA,055534.00,3114.68340967,N,12135.53966906,E,4,18,0.8,26.664,M,11.575,M,1.0,1448*79
$GPGGA,055535.00,3114.68341040,N,12135.53966982,E,4,17,0.9,26.660,M,11.575,M,1.0,1448*73
$GPGGA,055536.00,3114.68341215,N,12135.53967011,E,4,17,0.9,26.658,M,11.575,M,1.0,1448*7B
$GPGGA,055537.00,3114.68340985,N,12135.53967065,E,4,18,0.8,26.656,M,11.575,M,1.0,1448*7A
$GPGGA,055538.00,3114.68340888,N,12135.53967018,E,4,19,0.8,26.659,M,11.575,M,1.0,1448*7D
$GPGGA,055539.00,3114.68340881,N,12135.53966919,E,4,18,0.8,26.662,M,11.575,M,1.0,1448*75
$GPGGA,055540.00,3114.68341022,N,12135.53967092,E,4,18,0.8,26.654,M,11.575,M,1.0,1448*75
$GPGGA,055541.00,3114.68340944,N,12135.53966998,E,4,19,0.8,26.653,M,11.575,M,1.0,1448*78
$GPGGA,055542.00,3114.68341031,N,12135.53967121,E,4,19,0.8,26.653,M,11.575,M,1.0,1448*7A
$GPGGA,055543.00,3114.68341057,N,12135.53966936,E,4,19,0.8,26.657,M,11.575,M,1.0,1448*70
$GPGGA,055544.00,3114.68340957,N,12135.53967094,E,4,19,0.8,26.655,M,11.575,M,1.0,1448*7D
$GPGGA,055545.00,3114.68340999,N,12135.53966616,E,4,20,0.8,26.682,M,11.575,M,1.0,1448*73
$GPGGA,055546.00,3114.68341079,N,12135.53966402,E,4,19,0.8,26.678,M,11.575,M,1.0,1448*7E
$GPGGA,055547.00,3114.68340853,N,12135.53966338,E,4,19,0.8,26.677,M,11.575,M,1.0,1448*7F
$GPGGA,055548.00,3114.68340987,N,12135.53966377,E,4,19,0.8,26.679,M,11.575,M,1.0,1448*7D
$GPGGA,055549.00,3114.68340879,N,12135.53966576,E,4,19,0.8,26.672,M,11.575,M,1.0,1448*70
$GPGGA,055550.00,3114.68340969,N,12135.53966633,E,4,19,0.8,26.680,M,11.575,M,1.0,1448*77
$GPGGA,055551.00,3114.68341039,N,12135.53966490,E,4,17,0.9,26.680,M,11.575,M,1.0,1448*7F
$GPGGA,055552.00,3114.68340791,N,12135.53966694,E,4,16,0.9,26.669,M,11.575,M,1.0,1448*78
$GPGGA,055553.00,3114.68340978,N,12135.53966579,E,4,17,0.9,26.676,M,11.575,M,1.0,1448*7F
